screening_mode,policy,weighted_dest_aoi,weighted_dest_aoi_se,corr_w_c,weight_ratio,alignment,L,mu,lambda_link,nu_edge,kkt_regime,stage1_used_frac,stage2_used_frac,stage2_idle_empty_frac,total_VOQ_arrival_rate,total_delivery_rate,total_overwrite_rate,lambda_hat_min,lambda_hat_max,lambda_hat_sum,qd_iso2_relaxed_sum,qd_iso2_lambda_sum,N,weight_seed,channel_seed,K,warmup,num_seeds,pilot_K,pilot_warmup,num_pilot_seeds,gap_vs_iso_pct,gap_vs_iso_lambda_pct
full,Uniform,93.68766691874998,4.93590016829688,0.8041487545439532,10.0,conflict,3,0.18,136.48599933070363,141.46512997889658,both,1.0,0.9623333333333334,0.037666666666666675,0.25051851851851853,0.17344444444444443,0.07737037037037037,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.17999999999998573,0.18000000000001692,8,7,11,10000,1000,3,20000,2000,3,130.0095496160217,130.92455450031855
full,Joint FGMW,33.24784588393877,0.39684569818831,0.8041487545439532,10.0,conflict,3,0.25,164.37163953337586,0.0,link-only,1.0,0.7420370370370369,0.25796296296296295,0.19085185185185183,0.18511111111111112,0.005999999999999999,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.2499999999999695,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,-0.8486680674353098,-0.7164871584289356
full,iso1 + iso2,33.532424866013365,0.4954893717959044,0.8041487545439532,10.0,conflict,3,0.25,164.37163953337586,0.0,link-only,1.0,0.7532962962962962,0.24670370370370373,0.19448148148148148,0.1887777777777778,0.005740740740740741,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.2499999999999695,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,0.0,0.13331228782309523
full,iso1 + iso2-lambda,33.48778153830345,0.5155463659241786,0.8041487545439532,10.0,conflict,3,0.25,164.37163953337586,0.0,link-only,1.0,0.7528888888888888,0.24711111111111114,0.19448148148148148,0.1887037037037037,0.005851851851851852,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.2499999999999695,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,-0.13313480277162837,0.0
full,Greedy,36.61881317045977,0.17033255636452635,0.8041487545439532,10.0,conflict,3,0.25,164.37163953337586,0.0,link-only,1.0,0.6357037037037037,0.3642962962962963,0.1581851851851852,0.15788888888888888,0.00048148148148148144,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.2499999999999695,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,9.204190620805953,9.349773225721236
full,Uniform,83.47558940583419,4.5832232322845226,0.8041487545439532,10.0,conflict,3,0.25,164.37163953337586,0.0,link-only,1.0,0.8647777777777779,0.13522222222222222,0.25051851851851853,0.21596296296296294,0.03474074074074074,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.2499999999999695,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,148.93991335067597,149.27178084446857
full,Joint FGMW,28.731495645316443,0.11770082780259111,0.8041487545439532,10.0,conflict,3,0.4,165.9992728534271,0.0,link-only,1.0,0.48933333333333334,0.5106666666666666,0.19485185185185186,0.1947777777777778,7.407407407407407e-05,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.400000000000009,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,-2.2766076206006014,-2.2716661687576467
full,iso1 + iso2,29.400837348922398,0.36355872975082,0.8041487545439532,10.0,conflict,3,0.4,165.9992728534271,0.0,link-only,1.0,0.48833333333333334,0.5116666666666667,0.19448148148148148,0.19444444444444445,3.7037037037037037e-05,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.400000000000009,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,0.0,0.005056570103278979
full,iso1 + iso2-lambda,29.39935075014181,0.36372136810170025,0.8041487545439532,10.0,conflict,3,0.4,165.9992728534271,0.0,link-only,1.0,0.48833333333333334,0.5116666666666667,0.19448148148148148,0.19444444444444445,3.7037037037037037e-05,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.400000000000009,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,-0.005056314427187569,0.0
full,Greedy,32.42746663859567,0.08994760648641383,0.8041487545439532,10.0,conflict,3,0.4,165.9992728534271,0.0,link-only,1.0,0.4012222222222222,0.5987777777777779,0.1581851851851852,0.1582222222222222,0.0,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.400000000000009,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,10.294364251446053,10.299941363294396
full,Uniform,77.2842350257624,4.386584381449086,0.8041487545439532,10.0,conflict,3,0.4,165.9992728534271,0.0,link-only,1.0,0.6216666666666666,0.37833333333333335,0.25051851851851853,0.24562962962962964,0.004925925925925926,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.400000000000009,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,162.86406100809586,162.87735291361702
full,Joint FGMW,27.839823320067868,0.29397188284648706,0.8041487545439532,10.0,conflict,3,0.7,166.6189728717436,0.0,link-only,1.0,0.27344444444444443,0.7265555555555556,0.19033333333333333,0.19033333333333333,0.0,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.6999999999999942,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,-0.12342867733972085,-0.12342867733972085
full,iso1 + iso2,27.87422811114411,0.39236197098018605,0.8041487545439532,10.0,conflict,3,0.7,166.6189728717436,0.0,link-only,1.0,0.27714814814814814,0.7228518518518517,0.19448148148148148,0.19444444444444445,0.0,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.6999999999999942,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,27.87422811114411,0.39236197098018605,0.8041487545439532,10.0,conflict,3,0.7,166.6189728717436,0.0,link-only,1.0,0.27714814814814814,0.7228518518518517,0.19448148148148148,0.19444444444444445,0.0,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.6999999999999942,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,30.866482772680687,0.09510762577132004,0.8041487545439532,10.0,conflict,3,0.7,166.6189728717436,0.0,link-only,1.0,0.22877777777777777,0.7712222222222221,0.1581851851851852,0.15818518518518518,0.0,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.6999999999999942,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,10.734843130383487,10.734843130383487
full,Uniform,75.22547189505863,4.3841392786316336,0.8041487545439532,10.0,conflict,3,0.7,166.6189728717436,0.0,link-only,1.0,0.36048148148148146,0.6395185185185185,0.25051851851851853,0.25044444444444447,7.407407407407407e-05,0.01812962962962963,0.030425925925925926,0.19587037037037036,0.6999999999999942,0.19587037037037036,8,7,11,10000,1000,3,20000,2000,3,169.87463686925742,169.87463686925742
full,Joint FGMW,84.54736211330759,1.8012029642116718,0.8041487545439532,10.0,conflict,5,0.08,0.0,4351.343841584399,edge-only,1.0,0.991925925925926,0.008074074074074074,0.14355555555555555,0.07962962962962962,0.06414814814814815,0.013,0.02174074074074074,0.1403888888888889,0.08000000000000665,0.08000000000001334,8,7,11,10000,1000,3,20000,2000,3,-0.34148563161184864,-0.34248308719034837
full,iso1 + iso2,84.83706851255867,1.3247158447929677,0.8041487545439532,10.0,conflict,5,0.08,0.0,4351.343841584399,edge-only,1.0,0.9924444444444444,0.007555555555555555,0.13896296296296298,0.07955555555555556,0.059777777777777784,0.013,0.02174074074074074,0.1403888888888889,0.08000000000000665,0.08000000000001334,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.0010008734174116185
full,iso1 + iso2-lambda,84.83791763272414,1.3515335424313044,0.8041487545439532,10.0,conflict,5,0.08,0.0,4351.343841584399,edge-only,1.0,0.9924444444444444,0.007555555555555555,0.13896296296296298,0.07955555555555556,0.059777777777777784,0.013,0.02174074074074074,0.1403888888888889,0.08000000000000665,0.08000000000001334,8,7,11,10000,1000,3,20000,2000,3,0.0010008834349761742,0.0
full,Greedy,100.67722346404439,1.6359203525470352,0.8041487545439532,10.0,conflict,5,0.08,0.0,4351.343841584399,edge-only,1.0,0.9892222222222222,0.010777777777777777,0.1212962962962963,0.07937037037037037,0.04211111111111112,0.013,0.02174074074074074,0.1403888888888889,0.08000000000000665,0.08000000000001334,8,7,11,10000,1000,3,20000,2000,3,18.671266262743224,18.670078513585086
full,Uniform,167.08144468137337,6.744148229641127,0.8041487545439532,10.0,conflict,5,0.08,0.0,4351.343841584399,edge-only,1.0,0.9945925925925926,0.005407407407407407,0.16688888888888886,0.08,0.08725925925925926,0.013,0.02174074074074074,0.1403888888888889,0.08000000000000665,0.08000000000001334,8,7,11,10000,1000,3,20000,2000,3,96.94391568544101,96.94194452614171
full,Joint FGMW,60.99870495402499,0.37576790014588135,0.8041487545439532,10.0,conflict,5,0.12,0.0,1937.1787481578067,edge-only,1.0,0.9489259259259258,0.05107407407407407,0.14207407407407407,0.11414814814814815,0.028259259259259262,0.013,0.02174074074074074,0.1403888888888889,0.12000000000002514,0.119999999999997,8,7,11,10000,1000,3,20000,2000,3,1.21367608022096,1.7098320656052879
full,iso1 + iso2,60.267255687539716,0.8224228104289408,0.8041487545439532,10.0,conflict,5,0.12,0.0,1937.1787481578067,edge-only,1.0,0.9455185185185185,0.054481481481481485,0.13896296296296298,0.11355555555555556,0.02588888888888889,0.013,0.02174074074074074,0.1403888888888889,0.12000000000002514,0.119999999999997,8,7,11,10000,1000,3,20000,2000,3,0.0,0.4902064667536621
full,iso1 + iso2-lambda,59.97326287460523,0.7481774564084381,0.8041487545439532,10.0,conflict,5,0.12,0.0,1937.1787481578067,edge-only,1.0,0.9440370370370371,0.055962962962962964,0.13896296296296298,0.1132962962962963,0.026148148148148153,0.013,0.02174074074074074,0.1403888888888889,0.12000000000002514,0.119999999999997,8,7,11,10000,1000,3,20000,2000,3,-0.4878151652677021,0.0
full,Greedy,69.54323935991984,1.3152849638876858,0.8041487545439532,10.0,conflict,5,0.12,0.0,1937.1787481578067,edge-only,1.0,0.9216296296296296,0.07837037037037037,0.1212962962962963,0.11070370370370371,0.010703703703703703,0.013,0.02174074074074074,0.1403888888888889,0.12000000000002514,0.119999999999997,8,7,11,10000,1000,3,20000,2000,3,15.391415398889553,15.95707157925348
full,Uniform,136.53803930910829,5.934817723095179,0.8041487545439532,10.0,conflict,5,0.12,0.0,1937.1787481578067,edge-only,1.0,0.9637407407407408,0.03625925925925926,0.16688888888888886,0.11596296296296298,0.05107407407407407,0.013,0.02174074074074074,0.1403888888888889,0.12000000000002514,0.119999999999997,8,7,11,10000,1000,3,20000,2000,3,126.5542669090499,127.6648505761444
full,Joint FGMW,45.48108298082253,0.5655503208258481,0.8041487545439532,10.0,conflict,5,0.18,223.2192578111426,0.0,link-only,1.0,0.7418148148148148,0.2581851851851852,0.13537037037037036,0.13337037037037036,0.0023703703703703703,0.013,0.02174074074074074,0.1403888888888889,0.17999999999998573,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-2.2628988606459233,-2.155667922274429
full,iso1 + iso2,46.534102659721164,0.4236866588225556,0.8041487545439532,10.0,conflict,5,0.18,223.2192578111426,0.0,link-only,1.0,0.7565925925925926,0.2434074074074074,0.13896296296296298,0.1362962962962963,0.0029999999999999996,0.013,0.02174074074074074,0.1403888888888889,0.17999999999998573,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,0.0,0.1097136472449689
full,iso1 + iso2-lambda,46.48310435058545,0.4101537292807398,0.8041487545439532,10.0,conflict,5,0.18,223.2192578111426,0.0,link-only,1.0,0.7566666666666667,0.24333333333333332,0.13896296296296298,0.13629629629629628,0.0030000000000000005,0.013,0.02174074074074074,0.1403888888888889,0.17999999999998573,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-0.10959340831956377,0.0
full,Greedy,48.670647570313456,0.15866917184687956,0.8041487545439532,10.0,conflict,5,0.18,223.2192578111426,0.0,link-only,1.0,0.6727777777777778,0.32722222222222225,0.1212962962962963,0.12118518518518519,0.0002962962962962963,0.013,0.02174074074074074,0.1403888888888889,0.17999999999998573,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,4.59135298302773,4.70610397108826
full,Uniform,116.93559337185768,7.644362484218205,0.8041487545439532,10.0,conflict,5,0.18,223.2192578111426,0.0,link-only,1.0,0.8301481481481482,0.16985185185185184,0.16688888888888886,0.15048148148148147,0.01662962962962963,0.013,0.02174074074074074,0.1403888888888889,0.17999999999998573,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,151.29010056763036,151.5658001021287
full,Joint FGMW,40.80042460728918,0.4121124872563703,0.8041487545439532,10.0,conflict,5,0.25,225.15227717830567,0.0,link-only,1.0,0.5405185185185185,0.45948148148148144,0.13633333333333333,0.13644444444444445,0.00011111111111111113,0.013,0.02174074074074074,0.1403888888888889,0.2499999999999695,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-2.7983226976363462,-2.7920990789975897
full,iso1 + iso2,41.97502115150953,0.19795568464300864,0.8041487545439532,10.0,conflict,5,0.25,225.15227717830567,0.0,link-only,1.0,0.553925925925926,0.44607407407407407,0.13896296296296298,0.13899999999999998,3.7037037037037037e-05,0.013,0.02174074074074074,0.1403888888888889,0.2499999999999695,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,0.0,0.006402789346315885
full,iso1 + iso2-lambda,41.972333751395695,0.1980108623343787,0.8041487545439532,10.0,conflict,5,0.25,225.15227717830567,0.0,link-only,1.0,0.553925925925926,0.44607407407407407,0.13896296296296298,0.13899999999999998,3.7037037037037037e-05,0.013,0.02174074074074074,0.1403888888888889,0.2499999999999695,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-0.006402379415448856,0.0
full,Greedy,43.767058880227495,0.15742408411972247,0.8041487545439532,10.0,conflict,5,0.25,225.15227717830567,0.0,link-only,1.0,0.484962962962963,0.515037037037037,0.1212962962962963,0.12137037037037036,0.0,0.013,0.02174074074074074,0.1403888888888889,0.2499999999999695,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,4.269295594276357,4.27597173762615
full,Uniform,111.06608610607044,7.7457225770091735,0.8041487545439532,10.0,conflict,5,0.25,225.15227717830567,0.0,link-only,1.0,0.6471481481481481,0.3528518518518518,0.16688888888888886,0.16262962962962965,0.00437037037037037,0.013,0.02174074074074074,0.1403888888888889,0.2499999999999695,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,164.60042915803564,164.61737096612404
full,Joint FGMW,39.09181983375726,0.1682726430359127,0.8041487545439532,10.0,conflict,5,0.4,226.35181241336977,0.0,link-only,1.0,0.3434074074074074,0.6565925925925926,0.1350740740740741,0.13514814814814816,0.0,0.013,0.02174074074074074,0.1403888888888889,0.400000000000009,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-1.0003191370998477,-1.000254521479771
full,iso1 + iso2,39.48681399073763,0.17168773775350407,0.8041487545439532,10.0,conflict,5,0.4,226.35181241336977,0.0,link-only,1.0,0.34722222222222227,0.6527777777777778,0.13896296296296298,0.139,0.0,0.013,0.02174074074074074,0.1403888888888889,0.400000000000009,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,0.0,6.526851350496798e-05
full,iso1 + iso2-lambda,39.48678821829793,0.1716934716710851,0.8041487545439532,10.0,conflict,5,0.4,226.35181241336977,0.0,link-only,1.0,0.34722222222222227,0.6527777777777778,0.13896296296296298,0.139,0.0,0.013,0.02174074074074074,0.1403888888888889,0.400000000000009,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-6.52684708946083e-05,0.0
full,Greedy,41.334748804069676,0.12775129705574917,0.8041487545439532,10.0,conflict,5,0.4,226.35181241336977,0.0,link-only,1.0,0.3074814814814815,0.6925185185185185,0.1212962962962963,0.12133333333333333,0.0,0.013,0.02174074074074074,0.1403888888888889,0.400000000000009,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,4.679878234201196,4.679946557201653
full,Uniform,107.8340783018064,7.210629639651209,0.8041487545439532,10.0,conflict,5,0.4,226.35181241336977,0.0,link-only,1.0,0.41518518518518516,0.5848148148148149,0.16688888888888886,0.16670370370370372,0.00025925925925925926,0.013,0.02174074074074074,0.1403888888888889,0.400000000000009,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,173.08882992459434,173.08900816561413
full,Joint FGMW,37.926016479225034,0.267219322009814,0.8041487545439532,10.0,conflict,5,0.7,226.8082889118814,0.0,link-only,1.0,0.1932222222222222,0.8067777777777779,0.13374074074074074,0.13377777777777777,0.0,0.013,0.02174074074074074,0.1403888888888889,0.6999999999999942,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,-0.9595974874567648,-0.9595974874567648
full,iso1 + iso2,38.29347974875384,0.1318878977274468,0.8041487545439532,10.0,conflict,5,0.7,226.8082889118814,0.0,link-only,1.0,0.1998888888888889,0.8001111111111111,0.13896296296296298,0.13896296296296295,0.0,0.013,0.02174074074074074,0.1403888888888889,0.6999999999999942,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,38.29347974875384,0.1318878977274468,0.8041487545439532,10.0,conflict,5,0.7,226.8082889118814,0.0,link-only,1.0,0.1998888888888889,0.8001111111111111,0.13896296296296298,0.13896296296296295,0.0,0.013,0.02174074074074074,0.1403888888888889,0.6999999999999942,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,40.08708566526089,0.17446828913373078,0.8041487545439532,10.0,conflict,5,0.7,226.8082889118814,0.0,link-only,1.0,0.17288888888888887,0.8271111111111112,0.1212962962962963,0.1212962962962963,0.0,0.013,0.02174074074074074,0.1403888888888889,0.6999999999999942,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,4.683841552857082,4.683841552857082
full,Uniform,106.41014669645487,7.063418286585153,0.8041487545439532,10.0,conflict,5,0.7,226.8082889118814,0.0,link-only,1.0,0.23711111111111113,0.762888888888889,0.16688888888888886,0.16688888888888886,0.0,0.013,0.02174074074074074,0.1403888888888889,0.6999999999999942,0.1403888888888889,8,7,11,10000,1000,3,20000,2000,3,177.8805880129442,177.8805880129442
full,Joint FGMW,69.99725289493354,1.2427763099474514,-0.7960092674923587,50.0,aligned,3,0.08,0.0,3806.712299508974,edge-only,1.0,1.0,0.0,0.2698148148148148,0.08040740740740741,0.18948148148148147,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.12215119696585841,0.12215119696585841
full,iso1 + iso2,69.91185472756278,1.504478087139001,-0.7960092674923587,50.0,aligned,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9998888888888889,0.0001111111111111111,0.2644814814814815,0.08040740740740741,0.1842962962962963,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,iso1 + iso2-lambda,69.91185472756278,1.504478087139001,-0.7960092674923587,50.0,aligned,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9998888888888889,0.0001111111111111111,0.2644814814814815,0.08040740740740741,0.1842962962962963,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,0.0,0.0
full,Greedy,80.51345478577424,1.3883669111111976,-0.7960092674923587,50.0,aligned,3,0.08,0.0,3806.712299508974,edge-only,1.0,1.0,0.0,0.2728888888888889,0.08040740740740741,0.1928148148148148,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,15.164238024473086,15.164238024473086
full,Uniform,100.18426735188321,2.264283301635307,-0.7960092674923587,50.0,aligned,3,0.08,0.0,3806.712299508974,edge-only,1.0,0.9994074074074074,0.0005925925925925926,0.2517037037037037,0.08040740740740741,0.17151851851851851,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.08000000000000053,0.08000000000000053,8,7,11,10000,1000,3,20000,2000,3,43.30082893993872,43.30082893993872
full,Joint FGMW,49.44952042777478,0.664516562693344,-0.7960092674923587,50.0,aligned,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9981111111111112,0.001888888888888889,0.27011111111111114,0.12033333333333333,0.1501111111111111,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.11999999999999318,0.12000000000000742,8,7,11,10000,1000,3,20000,2000,3,-0.001596873522391462,-0.0037103792129511426
full,iso1 + iso2,49.450310086683295,0.5767901686316173,-0.7960092674923587,50.0,aligned,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9987777777777778,0.0012222222222222222,0.2644814814814815,0.12037037037037036,0.14433333333333334,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.11999999999999318,0.12000000000000742,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.0021135394411064823
full,iso1 + iso2-lambda,49.45135526058089,0.5987210655600336,-0.7960092674923587,50.0,aligned,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9985925925925927,0.0014074074074074073,0.2644814814814815,0.12037037037037036,0.14433333333333334,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.11999999999999318,0.12000000000000742,8,7,11,10000,1000,3,20000,2000,3,0.0021135841125508037,0.0
full,Greedy,59.139400949158194,0.7794526758076409,-0.7960092674923587,50.0,aligned,3,0.12,0.0,1695.6366912336089,edge-only,1.0,1.0,0.0,0.2728888888888889,0.12055555555555557,0.15255555555555556,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.11999999999999318,0.12000000000000742,8,7,11,10000,1000,3,20000,2000,3,19.593589697396286,19.591062039708994
full,Uniform,67.88053088059809,1.3704238306824703,-0.7960092674923587,50.0,aligned,3,0.12,0.0,1695.6366912336089,edge-only,1.0,0.9957037037037036,0.004296296296296296,0.2517037037037037,0.12018518518518519,0.13181481481481483,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.11999999999999318,0.12000000000000742,8,7,11,10000,1000,3,20000,2000,3,37.27018245509031,37.26728119564324
full,Joint FGMW,35.46169495662928,0.2943542457687318,-0.7960092674923587,50.0,aligned,3,0.18,0.0,756.12852659286,edge-only,1.0,0.9829629629629629,0.017037037037037038,0.26966666666666667,0.17674074074074075,0.09329629629629628,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.1799999999999943,0.17999999999999505,8,7,11,10000,1000,3,20000,2000,3,1.2320929559741733,1.0139289492023806
full,iso1 + iso2,35.03009166475652,0.3350661524521941,-0.7960092674923587,50.0,aligned,3,0.18,0.0,756.12852659286,edge-only,1.0,0.9810370370370372,0.018962962962962963,0.2644814814814815,0.17703703703703702,0.08788888888888889,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.1799999999999943,0.17999999999999505,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.21550873878175558
full,iso1 + iso2-lambda,35.10574761868946,0.338147885240126,-0.7960092674923587,50.0,aligned,3,0.18,0.0,756.12852659286,edge-only,1.0,0.9810370370370372,0.018962962962962963,0.2644814814814815,0.17696296296296296,0.08792592592592592,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.1799999999999943,0.17999999999999505,8,7,11,10000,1000,3,20000,2000,3,0.21597418201750873,0.0
full,Greedy,44.45675724503756,0.07670533888889793,-0.7960092674923587,50.0,aligned,3,0.18,0.0,756.12852659286,edge-only,1.0,0.9958518518518519,0.004148148148148148,0.2728888888888889,0.1793703703703704,0.09370370370370369,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.1799999999999943,0.17999999999999505,8,7,11,10000,1000,3,20000,2000,3,26.910193871302734,26.6366913131052
full,Uniform,46.922576028743975,0.7767003263477718,-0.7960092674923587,50.0,aligned,3,0.18,0.0,756.12852659286,edge-only,1.0,0.9626666666666667,0.037333333333333336,0.2517037037037037,0.17407407407407408,0.07796296296296297,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.1799999999999943,0.17999999999999505,8,7,11,10000,1000,3,20000,2000,3,33.94933840824741,33.66066587843728
full,Joint FGMW,26.953982391432845,0.3800892911945388,-0.7960092674923587,50.0,aligned,3,0.25,58.048830535422894,164.25025398627622,both,1.0,0.9076666666666666,0.09233333333333334,0.2657037037037037,0.2262962962962963,0.039703703703703706,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.24999999999998238,0.24999999999999212,8,7,11,10000,1000,3,20000,2000,3,0.2830180453312181,0.1613945797513061
full,iso1 + iso2,26.877913047300552,0.2843780227522329,-0.7960092674923587,50.0,aligned,3,0.25,58.048830535422894,164.25025398627622,both,1.0,0.9107407407407407,0.08925925925925926,0.2644814814814815,0.2264074074074074,0.038481481481481485,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.24999999999998238,0.24999999999999212,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.12128022066998367
full,iso1 + iso2-lambda,26.910550221993294,0.2692526964251228,-0.7960092674923587,50.0,aligned,3,0.25,58.048830535422894,164.25025398627622,both,1.0,0.9081481481481481,0.09185185185185185,0.2644814814814815,0.22574074074074071,0.03914814814814815,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.24999999999998238,0.24999999999999212,8,7,11,10000,1000,3,20000,2000,3,0.12142748819563565,0.0
full,Greedy,33.12927707683753,0.5306183090535733,-0.7960092674923587,50.0,aligned,3,0.25,58.048830535422894,164.25025398627622,both,1.0,0.9604814814814815,0.03951851851851852,0.2728888888888889,0.2385185185185185,0.03459259259259259,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.24999999999998238,0.24999999999999212,8,7,11,10000,1000,3,20000,2000,3,23.25836838051989,23.10888035935377
full,Uniform,37.46641662160919,0.6676656097587292,-0.7960092674923587,50.0,aligned,3,0.25,58.048830535422894,164.25025398627622,both,1.0,0.8702592592592593,0.12974074074074074,0.2517037037037037,0.21703703703703703,0.03492592592592592,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.24999999999998238,0.24999999999999212,8,7,11,10000,1000,3,20000,2000,3,39.39481296659706,39.22575462982864
full,Joint FGMW,20.660810104263465,0.09137567521665166,-0.7960092674923587,50.0,aligned,3,0.4,101.40236401397851,0.0,link-only,1.0,0.6410370370370372,0.358962962962963,0.25762962962962965,0.2552962962962963,0.0024444444444444444,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.3999999999999739,0.2634444444444445,8,7,11,10000,1000,3,20000,2000,3,0.3542959310504079,0.31888389158396535
full,iso1 + iso2,20.587868125205837,0.16743964899140512,-0.7960092674923587,50.0,aligned,3,0.4,101.40236401397851,0.0,link-only,1.0,0.6621851851851852,0.3378148148148148,0.2644814814814815,0.2617407407407407,0.0029259259259259256,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.3999999999999739,0.2634444444444445,8,7,11,10000,1000,3,20000,2000,3,0.0,-0.03528701899396802
full,iso1 + iso2-lambda,20.595135534593762,0.17750262635254957,-0.7960092674923587,50.0,aligned,3,0.4,101.40236401397851,0.0,link-only,1.0,0.6614444444444444,0.33855555555555555,0.2644814814814815,0.26151851851851854,0.0031481481481481486,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.3999999999999739,0.2634444444444445,8,7,11,10000,1000,3,20000,2000,3,0.035299475126460145,0.0
full,Greedy,21.936767941644558,0.12159749390692087,-0.7960092674923587,50.0,aligned,3,0.4,101.40236401397851,0.0,link-only,1.0,0.6907777777777776,0.30922222222222223,0.2728888888888889,0.27199999999999996,0.000888888888888889,0.003907407407407407,0.06222222222222223,0.2634444444444445,0.3999999999999739,0.2634444444444445,8,7,11,10000,1000,3,20000,2000,3,6.551915954752285,6.514316959930899
